               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 324,            0.015079,           0.0042703,                   0,             0.98066,             0.99575,             0.99446,             0.82097,            0.013886,            0.002695,                   0,           0.0036046,           0.0036046,           0.0036046
                 325,            0.016825,           0.0046506,                   0,              0.9788,             0.99575,             0.99435,              0.8166,            0.014156,            0.002713,                   0,           0.0035848,           0.0035848,           0.0035848
                 326,             0.01558,           0.0041926,                   0,              0.9834,             0.98938,             0.99424,             0.82507,            0.013755,           0.0026807,                   0,            0.003565,            0.003565,            0.003565
                 327,            0.015734,           0.0043317,                   0,             0.98732,              0.9921,             0.99438,             0.82927,            0.013556,           0.0026579,                   0,           0.0035452,           0.0035452,           0.0035452
                 328,            0.016458,           0.0043639,                   0,             0.99148,             0.98885,             0.99457,             0.82391,            0.013823,           0.0026992,                   0,           0.0035254,           0.0035254,           0.0035254
                 329,            0.015361,           0.0045191,                   0,             0.98937,              0.9881,             0.99464,             0.82427,            0.013735,           0.0026726,                   0,           0.0035056,           0.0035056,           0.0035056
                 330,            0.016007,           0.0045395,                   0,             0.98318,             0.99281,              0.9947,             0.81403,            0.014286,           0.0027086,                   0,           0.0034858,           0.0034858,           0.0034858
                 331,            0.015336,           0.0041229,                   0,             0.98982,             0.98301,             0.99466,             0.81884,            0.013962,           0.0026939,                   0,            0.003466,            0.003466,            0.003466
                 332,            0.016298,           0.0046092,                   0,             0.99143,             0.98289,             0.99459,             0.81914,            0.013897,           0.0026887,                   0,           0.0034462,           0.0034462,           0.0034462
                 333,             0.01559,           0.0044393,                   0,             0.98845,             0.98514,             0.99457,             0.81571,            0.014231,           0.0026977,                   0,           0.0034264,           0.0034264,           0.0034264
                 334,            0.015042,           0.0040333,                   0,             0.99146,             0.98614,             0.99461,             0.82743,            0.013416,           0.0026562,                   0,           0.0034066,           0.0034066,           0.0034066
                 335,            0.015369,           0.0044675,                   0,             0.98518,             0.99363,             0.99468,             0.81607,             0.01404,           0.0026899,                   0,           0.0033868,           0.0033868,           0.0033868
                 336,            0.015497,           0.0043877,                   0,             0.98528,             0.99467,             0.99455,             0.81479,            0.014073,           0.0026928,                   0,            0.003367,            0.003367,            0.003367
                 337,            0.016389,           0.0050194,                   0,             0.98315,              0.9909,             0.99437,             0.82024,            0.013979,           0.0026885,                   0,           0.0033472,           0.0033472,           0.0033472
                 338,            0.016116,           0.0041685,                   0,             0.98526,             0.99324,             0.99459,             0.81804,            0.014177,           0.0027069,                   0,           0.0033274,           0.0033274,           0.0033274
                 339,            0.015335,           0.0038699,                   0,             0.98474,             0.99363,             0.99461,             0.82386,            0.013666,           0.0026685,                   0,           0.0033076,           0.0033076,           0.0033076
                 340,            0.015118,            0.004469,                   0,             0.98732,             0.99178,             0.99461,              0.8201,            0.013648,           0.0026673,                   0,           0.0032878,           0.0032878,           0.0032878
                 341,            0.015666,           0.0051012,                   0,             0.98107,             0.99363,             0.99453,             0.80888,            0.014106,           0.0026841,                   0,            0.003268,            0.003268,            0.003268
                 342,            0.015606,           0.0043074,                   0,             0.98111,              0.9925,             0.99464,             0.81299,             0.01394,           0.0026579,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,             0.01558,            0.004222,                   0,             0.98115,             0.99479,             0.99457,             0.81553,            0.013898,           0.0026602,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,            0.014628,           0.0041313,                   0,             0.98526,             0.99314,             0.99459,             0.82215,            0.013722,           0.0026416,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,            0.014821,           0.0041162,                   0,             0.98317,             0.99246,             0.99459,             0.82728,             0.01351,           0.0026216,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,            0.016152,           0.0042852,                   0,             0.98524,             0.99174,             0.99461,             0.82512,            0.013517,           0.0026143,                   0,            0.003169,            0.003169,            0.003169
                 347,            0.015823,           0.0048937,                   0,             0.98726,              0.9873,             0.99466,             0.82691,            0.013555,           0.0026151,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,            0.015428,           0.0044375,                   0,             0.98803,             0.98938,             0.99468,              0.8199,            0.013894,           0.0026393,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,            0.014946,           0.0042619,                   0,             0.98422,             0.99363,             0.99466,             0.81387,            0.013967,           0.0026526,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,            0.015925,           0.0044439,                   0,             0.98322,             0.99544,             0.99461,             0.81981,            0.013733,           0.0026392,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,            0.015793,            0.004899,                   0,             0.98322,             0.99523,             0.99461,             0.82265,            0.013737,           0.0026251,                   0,             0.00307,             0.00307,             0.00307
                 352,            0.014508,           0.0044462,                   0,             0.98683,             0.98938,             0.99455,             0.81357,            0.013882,           0.0026536,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,            0.014597,           0.0039217,                   0,             0.98119,             0.99697,             0.99459,             0.82566,            0.013642,            0.002638,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,            0.015199,           0.0043017,                   0,             0.98117,             0.99577,             0.99464,             0.82217,            0.013657,           0.0026205,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,            0.015388,           0.0043638,                   0,              0.9812,              0.9973,              0.9945,             0.82097,            0.013991,           0.0026466,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,             0.01515,           0.0042278,                   0,             0.97912,              0.9954,             0.99439,             0.82496,             0.01362,           0.0026289,                   0,            0.002971,            0.002971,            0.002971
                 357,            0.015244,           0.0043856,                   0,             0.98119,             0.99658,             0.99448,               0.826,            0.013667,           0.0026436,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,            0.015487,           0.0043627,                   0,             0.98051,             0.99788,             0.99454,             0.81352,            0.014398,            0.002677,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,            0.015879,           0.0044004,                   0,             0.98322,             0.99528,             0.99455,             0.82445,             0.01376,            0.002642,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,            0.014912,           0.0042197,                   0,             0.98731,             0.99112,             0.99457,             0.82234,            0.013549,           0.0026327,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,            0.015002,           0.0042491,                   0,             0.98318,              0.9926,             0.99448,             0.82769,            0.013346,           0.0025999,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.015198,           0.0050083,                   0,             0.98022,             0.99363,             0.99451,              0.8267,            0.013496,           0.0026046,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,            0.014609,            0.003928,                   0,             0.98316,             0.99141,             0.99453,             0.82952,            0.013408,           0.0025947,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.015161,           0.0044797,                   0,             0.98119,             0.99674,             0.99455,             0.83303,            0.013269,           0.0025779,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.015095,           0.0042875,                   0,             0.97753,             0.99363,             0.99449,             0.83634,            0.013443,           0.0025837,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,            0.015278,           0.0043397,                   0,             0.97912,             0.99562,             0.99449,              0.8272,            0.013453,           0.0025879,                   0,            0.002773,            0.002773,            0.002773
                 367,            0.014249,           0.0041298,                   0,             0.98498,             0.99151,              0.9945,             0.82699,            0.013343,            0.002606,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,            0.014597,           0.0041086,                   0,             0.98303,             0.99575,             0.99448,             0.82744,            0.013472,           0.0026414,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.015525,           0.0043291,                   0,             0.98035,             0.99788,             0.99446,             0.82427,            0.013483,           0.0026435,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.014246,           0.0042675,                   0,             0.98353,             0.99363,              0.9944,             0.82294,            0.013796,           0.0026577,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,            0.015126,           0.0044497,                   0,             0.98528,             0.99457,             0.99446,             0.82096,            0.013671,           0.0026507,                   0,            0.002674,            0.002674,            0.002674
                 372,            0.015302,           0.0041085,                   0,             0.98529,             0.99516,             0.99444,             0.82876,            0.013254,            0.002606,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,            0.014858,           0.0043991,                   0,             0.98101,             0.99363,             0.99437,             0.82901,            0.013367,           0.0026054,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.016065,           0.0044135,                   0,             0.98068,             0.99363,              0.9944,             0.82933,            0.013184,           0.0025905,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,            0.015272,           0.0043229,                   0,             0.98522,             0.99074,             0.99448,             0.82183,            0.013775,            0.002622,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.014996,           0.0043332,                   0,             0.98103,             0.98938,             0.99438,             0.82858,            0.013186,           0.0025988,                   0,            0.002575,            0.002575,            0.002575
                 377,            0.015276,           0.0041849,                   0,             0.98521,             0.99024,             0.99462,             0.82448,            0.013309,           0.0026099,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.014243,           0.0045779,                   0,             0.98324,             0.99671,             0.99463,             0.82156,            0.013783,           0.0026162,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,            0.014575,           0.0042973,                   0,             0.98523,             0.99104,             0.99446,             0.82937,            0.013266,            0.002581,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,            0.014964,           0.0042372,                   0,             0.98106,             0.98989,             0.99442,             0.83458,            0.013097,           0.0025902,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.015229,           0.0042872,                   0,             0.98516,             0.98692,             0.99442,              0.8301,            0.013272,           0.0026106,                   0,            0.002476,            0.002476,            0.002476
                 382,            0.015424,           0.0044772,                   0,              0.9831,             0.98816,             0.99445,             0.82091,            0.013832,           0.0026336,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,             0.01443,           0.0041232,                   0,             0.98311,             0.98892,             0.99449,             0.82819,             0.01347,           0.0026017,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,            0.015275,           0.0043292,                   0,             0.98311,             0.98872,              0.9944,             0.82545,            0.013419,           0.0026015,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,            0.014373,           0.0041964,                   0,              0.9831,             0.98813,             0.99434,             0.82703,            0.013519,           0.0026109,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,            0.014245,           0.0041974,                   0,             0.97907,             0.99575,              0.9944,             0.82162,            0.013591,           0.0026132,                   0,            0.002377,            0.002377,            0.002377
                 387,            0.014404,           0.0041709,                   0,             0.97882,             0.99575,             0.99442,             0.83309,             0.01313,           0.0025789,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,            0.015323,           0.0042229,                   0,             0.98108,             0.99063,             0.99442,             0.82774,            0.013219,           0.0025767,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,            0.014718,           0.0042206,                   0,             0.98114,             0.99403,             0.99453,             0.82669,             0.01352,           0.0026067,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,            0.014411,           0.0041552,                   0,             0.97892,             0.99575,             0.99448,              0.8278,            0.013292,           0.0025846,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,            0.015472,           0.0046649,                   0,             0.97897,             0.99575,             0.99446,             0.83221,            0.013135,           0.0025755,                   0,            0.002278,            0.002278,            0.002278
                 392,            0.014654,           0.0041752,                   0,             0.98319,             0.99324,             0.99449,             0.82955,             0.01335,           0.0025789,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,            0.014934,            0.004644,                   0,             0.97618,             0.99363,             0.99447,             0.83218,            0.013261,           0.0025732,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,            0.014163,           0.0041826,                   0,             0.98561,             0.99151,             0.99472,              0.8281,            0.013476,           0.0025971,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,             0.01417,           0.0041085,                   0,             0.98738,             0.99633,             0.99485,              0.8249,             0.01342,           0.0025932,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,            0.013777,           0.0039844,                   0,             0.99361,             0.99095,             0.99487,             0.83673,             0.01302,           0.0025334,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.014411,           0.0041317,                   0,             0.98272,                   1,             0.99483,             0.83966,            0.012829,           0.0025079,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,            0.014456,            0.004586,                   0,             0.98274,             0.99575,             0.99461,             0.83962,            0.012897,           0.0025156,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,            0.014616,           0.0042728,                   0,             0.98157,             0.99151,             0.99457,             0.84711,            0.012657,             0.00252,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,            0.015005,           0.0041997,                   0,             0.97906,             0.99275,             0.99453,             0.84169,            0.012955,           0.0025496,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,             0.01387,           0.0039811,                   0,             0.97778,             0.99151,             0.99464,             0.84276,            0.012948,           0.0025333,                   0,             0.00208,             0.00208,             0.00208
                 402,            0.014396,           0.0042207,                   0,             0.97799,             0.99151,             0.99449,             0.83651,            0.013232,           0.0025478,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,            0.014234,            0.004105,                   0,             0.98115,             0.99479,             0.99453,             0.83931,            0.013014,           0.0025383,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,            0.014265,           0.0041754,                   0,             0.98068,             0.99363,             0.99446,             0.83829,            0.012874,           0.0025282,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,            0.014357,           0.0039053,                   0,             0.98115,             0.99478,             0.99446,             0.83273,            0.013158,           0.0025488,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,            0.014113,           0.0041867,                   0,             0.97968,             0.99363,             0.99455,             0.83368,            0.013251,            0.002562,                   0,            0.001981,            0.001981,            0.001981
                 407,            0.014096,           0.0039274,                   0,             0.98326,             0.99754,             0.99466,             0.84042,            0.012834,           0.0025414,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,            0.014726,            0.004357,                   0,             0.98114,             0.99422,             0.99453,             0.84459,            0.012739,           0.0025322,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,            0.013782,           0.0040493,                   0,             0.97906,             0.99272,             0.99439,             0.84434,            0.012602,           0.0025151,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,            0.013965,           0.0041608,                   0,             0.97907,              0.9932,             0.99431,             0.83905,            0.012707,           0.0025273,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,            0.014712,           0.0046148,                   0,             0.97908,             0.99361,             0.99426,              0.8393,            0.013077,           0.0025559,                   0,            0.001882,            0.001882,            0.001882
                 412,            0.014417,           0.0044358,                   0,             0.97683,             0.99363,             0.99431,             0.83859,            0.013004,            0.002555,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,             0.01418,           0.0039058,                   0,             0.97749,             0.99151,             0.99433,             0.83321,            0.013215,           0.0025866,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,            0.014244,           0.0040885,                   0,             0.97905,             0.99241,             0.99435,             0.83487,            0.012973,            0.002572,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,            0.014691,           0.0048686,                   0,             0.98312,             0.98918,             0.99435,             0.83326,             0.01311,           0.0025579,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,            0.014447,            0.004113,                   0,              0.9774,             0.99151,             0.99439,              0.8415,            0.012872,           0.0025151,                   0,            0.001783,            0.001783,            0.001783
                 417,            0.015038,            0.004141,                   0,             0.98106,              0.9896,             0.99451,              0.8361,            0.012907,           0.0025104,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,            0.013789,             0.00401,                   0,             0.98109,             0.99117,             0.99451,             0.83758,            0.012801,           0.0025168,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,            0.014192,            0.004218,                   0,             0.97907,             0.98938,             0.99451,             0.83635,            0.012908,           0.0025328,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,            0.015015,           0.0048162,                   0,             0.99143,             0.98277,             0.99461,             0.83442,            0.012876,           0.0025427,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,            0.014684,           0.0041887,                   0,             0.98526,             0.99316,             0.99468,             0.83819,            0.012903,           0.0025506,                   0,            0.001684,            0.001684,            0.001684
                 422,            0.014001,           0.0041722,                   0,             0.98111,              0.9926,             0.99457,             0.83562,            0.012779,           0.0025425,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,            0.014196,           0.0043082,                   0,             0.98325,             0.99717,             0.99463,             0.83937,            0.012757,           0.0025256,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,            0.013658,           0.0040001,                   0,             0.98325,             0.99702,             0.99461,             0.84238,            0.012688,           0.0025006,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,            0.014078,           0.0039522,                   0,             0.98003,             0.99363,             0.99451,             0.84315,            0.012731,           0.0024946,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,             0.01363,           0.0038712,                   0,             0.98101,             0.99363,             0.99455,             0.83533,            0.012808,           0.0025136,                   0,            0.001585,            0.001585,            0.001585
                 427,            0.013798,           0.0038185,                   0,             0.98324,             0.99674,             0.99461,             0.83729,            0.012898,            0.002526,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,            0.014501,           0.0040909,                   0,             0.98211,             0.99575,             0.99459,             0.83804,            0.012789,           0.0025173,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,            0.013584,             0.00381,                   0,             0.98036,             0.99363,             0.99444,             0.83846,            0.012773,           0.0025109,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,            0.013575,           0.0038335,                   0,             0.98271,             0.99575,             0.99452,             0.84239,            0.012554,           0.0024879,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,            0.014467,           0.0041858,                   0,             0.98319,             0.99354,             0.99448,             0.83696,             0.01277,           0.0025073,                   0,            0.001486,            0.001486,            0.001486
                 432,            0.014196,           0.0047113,                   0,             0.98108,             0.99102,             0.99444,             0.84423,            0.012674,           0.0024963,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,            0.013889,           0.0038007,                   0,             0.98106,             0.98995,             0.99444,              0.8418,            0.012704,           0.0025048,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,            0.014061,           0.0041086,                   0,             0.98102,             0.99363,             0.99459,             0.84203,            0.012698,           0.0025006,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,            0.013742,           0.0039573,                   0,             0.98109,             0.99142,             0.99453,             0.83975,             0.01273,           0.0025029,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,            0.014223,           0.0041094,                   0,             0.98108,             0.99075,             0.99453,             0.84228,            0.012709,           0.0025036,                   0,            0.001387,            0.001387,            0.001387
                 437,            0.014324,           0.0041054,                   0,             0.97904,             0.99171,             0.99453,             0.84323,            0.012659,           0.0025009,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,            0.013509,           0.0041255,                   0,             0.98106,             0.98958,             0.99455,             0.83994,            0.012705,            0.002505,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,            0.014405,            0.004023,                   0,             0.98515,              0.9859,             0.99453,             0.84091,            0.012446,           0.0024878,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,            0.013789,           0.0041096,                   0,             0.97867,             0.99151,             0.99451,             0.84044,            0.012624,           0.0024932,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,            0.014373,           0.0041929,                   0,             0.97905,             0.99224,             0.99455,             0.84146,             0.01274,            0.002501,                   0,            0.001288,            0.001288,            0.001288
                 442,            0.013762,            0.003957,                   0,             0.98309,             0.98514,             0.99455,             0.84609,            0.012482,           0.0024789,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,            0.014185,           0.0041786,                   0,              0.9844,             0.98514,             0.99455,             0.84363,             0.01257,           0.0024792,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,            0.014519,           0.0040595,                   0,             0.98108,             0.99105,             0.99457,             0.84507,            0.012681,            0.002482,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,            0.013571,           0.0041235,                   0,             0.98319,              0.9936,             0.99464,             0.84427,            0.012657,           0.0024911,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,            0.013785,           0.0041522,                   0,             0.98728,             0.98837,             0.99466,             0.84031,            0.012626,           0.0024926,                   0,            0.001189,            0.001189,            0.001189
                 447,            0.014053,            0.003974,                   0,             0.97906,             0.99286,             0.99453,             0.84229,            0.012552,           0.0024922,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,            0.014115,           0.0041153,                   0,             0.97821,             0.99151,             0.99451,             0.84266,            0.012528,            0.002496,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,            0.013334,           0.0037308,                   0,             0.98517,              0.9871,             0.99453,             0.84268,            0.012661,           0.0025022,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,            0.014443,           0.0042805,                   0,             0.98516,             0.98695,             0.99444,             0.84581,            0.012501,           0.0024863,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,            0.014027,           0.0041221,                   0,             0.98516,             0.98641,             0.99447,             0.84731,            0.012526,           0.0024813,                   0,             0.00109,             0.00109,             0.00109
                 452,            0.013347,           0.0041014,                   0,             0.97904,             0.99166,             0.99447,             0.84427,            0.012631,            0.002482,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,            0.013093,           0.0037355,                   0,             0.98325,             0.99683,             0.99468,             0.84522,            0.012595,           0.0024759,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,            0.014009,           0.0040996,                   0,             0.97896,             0.99575,             0.99457,             0.84841,            0.012355,           0.0024661,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,            0.013885,           0.0040349,                   0,             0.98117,             0.99555,             0.99453,             0.84718,             0.01251,            0.002484,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,            0.014077,           0.0040675,                   0,             0.97944,             0.99363,             0.99455,             0.84727,            0.012417,           0.0024788,                   0,            0.000991,            0.000991,            0.000991
                 457,            0.013222,            0.004088,                   0,             0.97897,             0.99575,             0.99453,             0.84583,              0.0125,           0.0024735,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,            0.013823,           0.0043803,                   0,             0.97889,             0.99575,             0.99455,             0.84709,            0.012421,            0.002463,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,            0.013674,           0.0038014,                   0,             0.97896,             0.99575,             0.99453,             0.84268,            0.012513,           0.0024622,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,            0.013562,           0.0038331,                   0,             0.98117,             0.99553,             0.99457,             0.84836,            0.012415,           0.0024613,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,            0.012696,           0.0038856,                   0,             0.97984,             0.99363,             0.99466,             0.84406,            0.012401,           0.0024574,                   0,            0.000892,            0.000892,            0.000892
                 462,            0.013522,           0.0038227,                   0,             0.98114,             0.99398,             0.99461,             0.84848,            0.012336,           0.0024494,                   0,           0.0008722,           0.0008722,           0.0008722
                 463,            0.013873,           0.0042712,                   0,             0.98479,             0.98938,             0.99457,             0.84746,            0.012363,           0.0024572,                   0,           0.0008524,           0.0008524,           0.0008524
                 464,             0.01407,           0.0041735,                   0,             0.98318,              0.9928,             0.99461,              0.8472,            0.012422,           0.0024628,                   0,           0.0008326,           0.0008326,           0.0008326
                 465,            0.013874,           0.0041743,                   0,              0.9822,             0.99151,             0.99461,             0.84589,            0.012367,           0.0024583,                   0,           0.0008128,           0.0008128,           0.0008128
                 466,            0.012922,           0.0039495,                   0,             0.97906,             0.99289,             0.99449,             0.84704,            0.012403,           0.0024574,                   0,            0.000793,            0.000793,            0.000793
                 467,            0.012715,           0.0039058,                   0,             0.97907,             0.99294,             0.99447,             0.85126,            0.012355,           0.0024551,                   0,           0.0007732,           0.0007732,           0.0007732
                 468,            0.014589,            0.004013,                   0,             0.97907,             0.99329,             0.99449,             0.84566,            0.012549,           0.0024741,                   0,           0.0007534,           0.0007534,           0.0007534
                 469,            0.013494,           0.0039625,                   0,             0.98107,             0.99047,             0.99444,             0.84402,            0.012604,           0.0024818,                   0,           0.0007336,           0.0007336,           0.0007336
                 470,            0.013354,           0.0041696,                   0,             0.98319,             0.99356,             0.99457,             0.84957,            0.012409,           0.0024691,                   0,           0.0007138,           0.0007138,           0.0007138
                 471,            0.013952,           0.0041063,                   0,             0.98318,              0.9927,             0.99457,             0.84765,            0.012489,           0.0024701,                   0,            0.000694,            0.000694,            0.000694
                 472,            0.013035,           0.0040204,                   0,             0.97903,             0.99575,             0.99462,             0.84914,             0.01241,           0.0024658,                   0,           0.0006742,           0.0006742,           0.0006742
                 473,            0.013042,           0.0038187,                   0,             0.97869,             0.99575,             0.99461,             0.85132,            0.012244,           0.0024512,                   0,           0.0006544,           0.0006544,           0.0006544
                 474,            0.013106,           0.0042731,                   0,             0.98153,             0.99151,             0.99466,             0.85171,            0.012468,           0.0024625,                   0,           0.0006346,           0.0006346,           0.0006346
                 475,            0.012494,           0.0037136,                   0,             0.98318,             0.99298,             0.99466,             0.85532,            0.012383,           0.0024605,                   0,           0.0006148,           0.0006148,           0.0006148
                 476,            0.013077,           0.0037658,                   0,             0.98179,             0.99151,             0.99464,             0.84933,            0.012456,           0.0024744,                   0,            0.000595,            0.000595,            0.000595
                 477,            0.013796,            0.004247,                   0,             0.98153,             0.99151,             0.99461,             0.84905,            0.012463,           0.0024772,                   0,           0.0005752,           0.0005752,           0.0005752
                 478,            0.013225,           0.0042464,                   0,             0.98201,             0.99151,             0.99457,             0.84421,            0.012444,           0.0024736,                   0,           0.0005554,           0.0005554,           0.0005554
                 479,             0.01331,           0.0039685,                   0,             0.98203,             0.99151,             0.99457,             0.84963,            0.012326,           0.0024687,                   0,           0.0005356,           0.0005356,           0.0005356
                 480,            0.013089,           0.0039299,                   0,             0.98114,             0.99392,             0.99455,             0.85037,            0.012265,           0.0024682,                   0,           0.0005158,           0.0005158,           0.0005158
                 481,            0.013186,           0.0036907,                   0,             0.98114,             0.99424,             0.99459,             0.85159,            0.012294,           0.0024711,                   0,            0.000496,            0.000496,            0.000496
                 482,            0.013734,            0.003878,                   0,             0.98166,             0.99151,             0.99457,             0.85269,             0.01229,           0.0024717,                   0,           0.0004762,           0.0004762,           0.0004762
                 483,            0.013719,           0.0038649,                   0,             0.98115,             0.99443,             0.99459,             0.85167,            0.012094,            0.002454,                   0,           0.0004564,           0.0004564,           0.0004564
                 484,            0.012512,           0.0038745,                   0,             0.98116,             0.99503,             0.99457,             0.85177,            0.012146,           0.0024516,                   0,           0.0004366,           0.0004366,           0.0004366
                 485,            0.013169,           0.0038148,                   0,             0.98116,             0.99487,             0.99459,             0.85075,            0.012265,            0.002455,                   0,           0.0004168,           0.0004168,           0.0004168
                 486,            0.013347,           0.0038416,                   0,             0.98116,             0.99512,              0.9946,             0.84978,            0.012393,           0.0024608,                   0,            0.000397,            0.000397,            0.000397
                 487,            0.013136,           0.0039166,                   0,              0.9799,             0.99363,             0.99462,             0.84911,            0.012295,            0.002452,                   0,           0.0003772,           0.0003772,           0.0003772
                 488,            0.013954,           0.0037785,                   0,             0.98116,             0.99502,             0.99462,             0.84933,            0.012274,           0.0024502,                   0,           0.0003574,           0.0003574,           0.0003574
                 489,            0.013348,           0.0038315,                   0,             0.97977,             0.99363,             0.99462,             0.84557,            0.012301,           0.0024511,                   0,           0.0003376,           0.0003376,           0.0003376
                 490,            0.013288,           0.0041774,                   0,             0.97991,             0.99363,             0.99462,             0.85175,            0.012174,           0.0024417,                   0,           0.0003178,           0.0003178,           0.0003178
                 491,             0.01288,           0.0038036,                   0,             0.97981,             0.99363,             0.99466,               0.853,            0.012297,           0.0024536,                   0,            0.000298,            0.000298,            0.000298
                 492,            0.013034,           0.0038314,                   0,             0.97994,             0.99363,             0.99466,             0.85338,            0.012259,           0.0024504,                   0,           0.0002782,           0.0002782,           0.0002782
